X,Y,topo_gradients_smoothed
242500.00,568000.00,9.999505e-03
242500.00,568500.00,1.150387e-02
242500.00,569000.00,1.326047e-02
242500.00,569500.00,1.519810e-02
242500.00,570000.00,1.724459e-02
242500.00,570500.00,1.933071e-02
242500.00,571000.00,2.139421e-02
242500.00,571500.00,2.338489e-02
242500.00,572000.00,2.526661e-02
242500.00,572500.00,2.701767e-02
242500.00,573000.00,2.862921e-02
242500.00,573500.00,3.010361e-02
242500.00,574000.00,3.145089e-02
242500.00,574500.00,3.268402e-02
242500.00,575000.00,3.381832e-02
242500.00,575500.00,3.486696e-02
242500.00,576000.00,3.584094e-02
242500.00,576500.00,3.674899e-02
242500.00,577000.00,3.759791e-02
242500.00,577500.00,3.839376e-02
242500.00,578000.00,3.914117e-02
242500.00,578500.00,3.984409e-02
242500.00,579000.00,4.050357e-02
242500.00,579500.00,4.111651e-02
242500.00,580000.00,4.167344e-02
242500.00,580500.00,4.215702e-02
242500.00,581000.00,4.254134e-02
242500.00,581500.00,4.279290e-02
242500.00,582000.00,4.287325e-02
242500.00,582500.00,4.274333e-02
242500.00,583000.00,4.236736e-02
242500.00,583500.00,4.171876e-02
242500.00,584000.00,4.078483e-02
242500.00,584500.00,3.957050e-02
242500.00,585000.00,3.809797e-02
242500.00,585500.00,3.640754e-02
242500.00,586000.00,3.455428e-02
242500.00,586500.00,3.260340e-02
242500.00,587000.00,3.062507e-02
242500.00,587500.00,2.868977e-02
242500.00,588000.00,2.686356e-02
242500.00,588500.00,2.520564e-02
242500.00,589000.00,2.376682e-02
242500.00,589500.00,2.258839e-02
242500.00,590000.00,2.170316e-02
242500.00,590500.00,2.113657e-02
242500.00,591000.00,2.090611e-02
242500.00,591500.00,2.102214e-02
242500.00,592000.00,2.148500e-02
242500.00,592500.00,2.228585e-02
242500.00,593000.00,2.340604e-02
242500.00,593500.00,2.481161e-02
242500.00,594000.00,2.645689e-02
242500.00,594500.00,2.828427e-02
242500.00,595000.00,3.022442e-02
242500.00,595500.00,3.219999e-02
242500.00,596000.00,3.412984e-02
242500.00,596500.00,3.593314e-02
242500.00,597000.00,3.753352e-02
242500.00,597500.00,3.886397e-02
242500.00,598000.00,3.987220e-02
242500.00,598500.00,4.052214e-02
242500.00,599000.00,4.079812e-02
242500.00,599500.00,4.070282e-02
242500.00,600000.00,4.025796e-02
242500.00,600500.00,3.950182e-02
242500.00,601000.00,3.848529e-02
242500.00,601500.00,3.727060e-02
242500.00,602000.00,3.592160e-02
242500.00,602500.00,3.450719e-02
242500.00,603000.00,3.309538e-02
242500.00,603500.00,3.175235e-02
242500.00,604000.00,3.054017e-02
242500.00,604500.00,2.951605e-02
242500.00,605000.00,2.872999e-02
242500.00,605500.00,2.822198e-02
242500.00,606000.00,2.802015e-02
242500.00,606500.00,2.813675e-02
242500.00,607000.00,2.856732e-02
242500.00,607500.00,2.928474e-02
242500.00,608000.00,3.024553e-02
242500.00,608500.00,3.138851e-02
242500.00,609000.00,3.263875e-02
242500.00,609500.00,3.391369e-02
242500.00,610000.00,3.512931e-02
242500.00,610500.00,3.621075e-02
242500.00,611000.00,3.709667e-02
242500.00,611500.00,3.774660e-02
242500.00,612000.00,3.814417e-02
242500.00,612500.00,3.830014e-02
242500.00,613000.00,3.824993e-02
242500.00,613500.00,3.804929e-02
242500.00,614000.00,3.776669e-02
242500.00,614500.00,3.747394e-02
242500.00,615000.00,3.723664e-02
242500.00,615500.00,3.710495e-02
243000.00,566500.00,7.735447e-03
243000.00,567000.00,8.158782e-03
243000.00,567500.00,8.986041e-03
243000.00,568000.00,1.017915e-02
243000.00,568500.00,1.168621e-02
243000.00,569000.00,1.344286e-02
243000.00,569500.00,1.537630e-02
243000.00,570000.00,1.741303e-02
243000.00,570500.00,1.948270e-02
243000.00,571000.00,2.152258e-02
243000.00,571500.00,2.348247e-02
243000.00,572000.00,2.532690e-02
243000.00,572500.00,2.703536e-02
243000.00,573000.00,2.860071e-02
243000.00,573500.00,3.002739e-02
243000.00,574000.00,3.132769e-02
243000.00,574500.00,3.251667e-02
243000.00,575000.00,3.361158e-02
243000.00,575500.00,3.462681e-02
243000.00,576000.00,3.557391e-02
243000.00,576500.00,3.646116e-02
243000.00,577000.00,3.729422e-02
243000.00,577500.00,3.807715e-02
243000.00,578000.00,3.881206e-02
243000.00,578500.00,3.949995e-02
243000.00,579000.00,4.013877e-02
243000.00,579500.00,4.072235e-02
243000.00,580000.00,4.123850e-02
243000.00,580500.00,4.166766e-02
243000.00,581000.00,4.198239e-02
243000.00,581500.00,4.214860e-02
243000.00,582000.00,4.212844e-02
243000.00,582500.00,4.188474e-02
243000.00,583000.00,4.138492e-02
243000.00,583500.00,4.060708e-02
243000.00,584000.00,3.954426e-02
243000.00,584500.00,3.820815e-02
243000.00,585000.00,3.662807e-02
243000.00,585500.00,3.485142e-02
243000.00,586000.00,3.293991e-02
243000.00,586500.00,3.096429e-02
243000.00,587000.00,2.899889e-02
243000.00,587500.00,2.711681e-02
243000.00,588000.00,2.538504e-02
243000.00,588500.00,2.386219e-02
243000.00,589000.00,2.259696e-02
243000.00,589500.00,2.162720e-02
243000.00,590000.00,2.098104e-02
243000.00,590500.00,2.067833e-02
243000.00,591000.00,2.072979e-02
243000.00,591500.00,2.113824e-02
243000.00,592000.00,2.189554e-02
243000.00,592500.00,2.298387e-02
243000.00,593000.00,2.437515e-02
243000.00,593500.00,2.602614e-02
243000.00,594000.00,2.788259e-02
243000.00,594500.00,2.987918e-02
243000.00,595000.00,3.194066e-02
243000.00,595500.00,3.398568e-02
243000.00,596000.00,3.593143e-02
243000.00,596500.00,3.769771e-02
243000.00,597000.00,3.921088e-02
243000.00,597500.00,4.040854e-02
243000.00,598000.00,4.124448e-02
243000.00,598500.00,4.168959e-02
243000.00,599000.00,4.173578e-02
243000.00,599500.00,4.139329e-02
243000.00,600000.00,4.069128e-02
243000.00,600500.00,3.967496e-02
243000.00,601000.00,3.840172e-02
243000.00,601500.00,3.693940e-02
243000.00,602000.00,3.535666e-02
243000.00,602500.00,3.372644e-02
243000.00,603000.00,3.211966e-02
243000.00,603500.00,3.060429e-02
243000.00,604000.00,2.924317e-02
243000.00,604500.00,2.809342e-02
243000.00,605000.00,2.720418e-02
243000.00,605500.00,2.661425e-02
243000.00,606000.00,2.635045e-02
243000.00,606500.00,2.642400e-02
243000.00,607000.00,2.682998e-02
243000.00,607500.00,2.754121e-02
243000.00,608000.00,2.851444e-02
243000.00,608500.00,2.968889e-02
243000.00,609000.00,3.098981e-02
243000.00,609500.00,3.233405e-02
243000.00,610000.00,3.363623e-02
243000.00,610500.00,3.481913e-02
243000.00,611000.00,3.581811e-02
243000.00,611500.00,3.658870e-02
243000.00,612000.00,3.710989e-02
243000.00,612500.00,3.738765e-02
243000.00,613000.00,3.745256e-02
243000.00,613500.00,3.735582e-02
243000.00,614000.00,3.716179e-02
243000.00,614500.00,3.693877e-02
243000.00,615000.00,3.674951e-02
243000.00,615500.00,3.664233e-02
243500.00,566500.00,7.855390e-03
243500.00,567000.00,8.277820e-03
243500.00,567500.00,9.102838e-03
243500.00,568000.00,1.029160e-02
243500.00,568500.00,1.179130e-02
243500.00,569000.00,1.353643e-02
243500.00,569500.00,1.545323e-02
243500.00,570000.00,1.746750e-02
243500.00,570500.00,1.950838e-02
243500.00,571000.00,2.151327e-02
243500.00,571500.00,2.343241e-02
243500.00,572000.00,2.523141e-02
243500.00,572500.00,2.689118e-02
243500.00,573000.00,2.840646e-02
243500.00,573500.00,2.978379e-02
243500.00,574000.00,3.103765e-02
243500.00,574500.00,3.218509e-02
243500.00,575000.00,3.324504e-02
243500.00,575500.00,3.423284e-02
243500.00,576000.00,3.516019e-02
243500.00,576500.00,3.603442e-02
243500.00,577000.00,3.685945e-02
243500.00,577500.00,3.763663e-02
243500.00,578000.00,3.836477e-02
243500.00,578500.00,3.904120e-02
243500.00,579000.00,3.966013e-02
243500.00,579500.00,4.021195e-02
243500.00,580000.00,4.068172e-02
243500.00,580500.00,4.104803e-02
243500.00,581000.00,4.128273e-02
243500.00,581500.00,4.135243e-02
243500.00,582000.00,4.122142e-02
243500.00,582500.00,4.085622e-02
243500.00,583000.00,4.022919e-02
243500.00,583500.00,3.932463e-02
243500.00,584000.00,3.814249e-02
243500.00,584500.00,3.670177e-02
243500.00,585000.00,3.503888e-02
243500.00,585500.00,3.320770e-02
243500.00,586000.00,3.127535e-02
243500.00,586500.00,2.931653e-02
243500.00,587000.00,2.740789e-02
243500.00,587500.00,2.562323e-02
243500.00,588000.00,2.402866e-02
243500.00,588500.00,2.268059e-02
243500.00,589000.00,2.162423e-02
243500.00,589500.00,2.089291e-02
243500.00,590000.00,2.050931e-02
243500.00,590500.00,2.048707e-02
243500.00,591000.00,2.082982e-02
243500.00,591500.00,2.153263e-02
243500.00,592000.00,2.257892e-02
243500.00,592500.00,2.394206e-02
243500.00,593000.00,2.558500e-02
243500.00,593500.00,2.745589e-02
243500.00,594000.00,2.949277e-02
243500.00,594500.00,3.162378e-02
243500.00,595000.00,3.376908e-02
243500.00,595500.00,3.584477e-02
243500.00,596000.00,3.776787e-02
243500.00,596500.00,3.946031e-02
243500.00,597000.00,4.085254e-02
243500.00,597500.00,4.188794e-02
243500.00,598000.00,4.252734e-02
243500.00,598500.00,4.274924e-02
243500.00,599000.00,4.255354e-02
243500.00,599500.00,4.195819e-02
243500.00,600000.00,4.099960e-02
243500.00,600500.00,3.972963e-02
243500.00,601000.00,3.821153e-02
243500.00,601500.00,3.651802e-02
243500.00,602000.00,3.472174e-02
243500.00,602500.00,3.289871e-02
243500.00,603000.00,3.112178e-02
243500.00,603500.00,2.945968e-02
243500.00,604000.00,2.797514e-02
243500.00,604500.00,2.672432e-02
243500.00,605000.00,2.575479e-02
243500.00,605500.00,2.510358e-02
243500.00,606000.00,2.479579e-02
243500.00,606500.00,2.484127e-02
243500.00,607000.00,2.523442e-02
243500.00,607500.00,2.594793e-02
243500.00,608000.00,2.693874e-02
243500.00,608500.00,2.814642e-02
243500.00,609000.00,2.949650e-02
243500.00,609500.00,3.090541e-02
243500.00,610000.00,3.228662e-02
243500.00,610500.00,3.356095e-02
243500.00,611000.00,3.466096e-02
243500.00,611500.00,3.553873e-02
243500.00,612000.00,3.616930e-02
243500.00,612500.00,3.655452e-02
243500.00,613000.00,3.672086e-02
243500.00,613500.00,3.671558e-02
243500.00,614000.00,3.659948e-02
243500.00,614500.00,3.643784e-02
243500.00,615000.00,3.629089e-02
243500.00,615500.00,3.620528e-02
244000.00,566500.00,7.927641e-03
244000.00,567000.00,8.346439e-03
244000.00,567500.00,9.163909e-03
244000.00,568000.00,1.034075e-02
244000.00,568500.00,1.182365e-02
244000.00,569000.00,1.354652e-02
244000.00,569500.00,1.543520e-02
244000.00,570000.00,1.741542e-02
244000.00,570500.00,1.941638e-02
244000.00,571000.00,2.137619e-02
244000.00,571500.00,2.324597e-02
244000.00,572000.00,2.499271e-02
244000.00,572500.00,2.659895e-02
244000.00,573000.00,2.806142e-02
244000.00,573500.00,2.938873e-02
244000.00,574000.00,3.059745e-02
244000.00,574500.00,3.170647e-02
244000.00,575000.00,3.273620e-02
244000.00,575500.00,3.370261e-02
244000.00,576000.00,3.461724e-02
244000.00,576500.00,3.548603e-02
244000.00,577000.00,3.631061e-02
244000.00,577500.00,3.708901e-02
244000.00,578000.00,3.781611e-02
244000.00,578500.00,3.848490e-02
244000.00,579000.00,3.908534e-02
244000.00,579500.00,3.960404e-02
244000.00,580000.00,4.002332e-02
244000.00,580500.00,4.032032e-02
244000.00,581000.00,4.046700e-02
244000.00,581500.00,4.043189e-02
244000.00,582000.00,4.018291e-02
244000.00,582500.00,3.969194e-02
244000.00,583000.00,3.893787e-02
244000.00,583500.00,3.791261e-02
244000.00,584000.00,3.662393e-02
244000.00,584500.00,3.509855e-02
244000.00,585000.00,3.337974e-02
244000.00,585500.00,3.152702e-02
244000.00,586000.00,2.961154e-02
244000.00,586500.00,2.771024e-02
244000.00,587000.00,2.590011e-02
244000.00,587500.00,2.425366e-02
244000.00,588000.00,2.283429e-02
244000.00,588500.00,2.169461e-02
244000.00,589000.00,2.087498e-02
244000.00,589500.00,2.040326e-02
244000.00,590000.00,2.029597e-02
244000.00,590500.00,2.056018e-02
244000.00,591000.00,2.119225e-02
244000.00,591500.00,2.217959e-02
244000.00,592000.00,2.349747e-02
244000.00,592500.00,2.511103e-02
244000.00,593000.00,2.697495e-02
244000.00,593500.00,2.902982e-02
244000.00,594000.00,3.120715e-02
244000.00,594500.00,3.342999e-02
244000.00,595000.00,3.561544e-02
244000.00,595500.00,3.767866e-02
244000.00,596000.00,3.953811e-02
244000.00,596500.00,4.111924e-02
244000.00,597000.00,4.235790e-02
244000.00,597500.00,4.320432e-02
244000.00,598000.00,4.362703e-02
244000.00,598500.00,4.361265e-02
244000.00,599000.00,4.316916e-02
244000.00,599500.00,4.232210e-02
244000.00,600000.00,4.111473e-02
244000.00,600500.00,3.960497e-02
244000.00,601000.00,3.786117e-02
244000.00,601500.00,3.595996e-02
244000.00,602000.00,3.397703e-02
244000.00,602500.00,3.199037e-02
244000.00,603000.00,3.007371e-02
244000.00,603500.00,2.829555e-02
244000.00,604000.00,2.671754e-02
244000.00,604500.00,2.539409e-02
244000.00,605000.00,2.437058e-02
244000.00,605500.00,2.368179e-02
244000.00,606000.00,2.335075e-02
244000.00,606500.00,2.338577e-02
244000.00,607000.00,2.378039e-02
244000.00,607500.00,2.450715e-02
244000.00,608000.00,2.552310e-02
244000.00,608500.00,2.676813e-02
244000.00,609000.00,2.816804e-02
244000.00,609500.00,2.963881e-02
244000.00,610000.00,3.109299e-02
244000.00,610500.00,3.244959e-02
244000.00,611000.00,3.363876e-02
244000.00,611500.00,3.460965e-02
244000.00,612000.00,3.533400e-02
244000.00,612500.00,3.581039e-02
244000.00,613000.00,3.606196e-02
244000.00,613500.00,3.613297e-02
244000.00,614000.00,3.608147e-02
244000.00,614500.00,3.597047e-02
244000.00,615000.00,3.585833e-02
244000.00,615500.00,3.579041e-02
244500.00,566500.00,7.958094e-03
244500.00,567000.00,8.370824e-03
244500.00,567500.00,9.176018e-03
244500.00,568000.00,1.033423e-02
244500.00,568500.00,1.179205e-02
244500.00,569000.00,1.348328e-02
244500.00,569500.00,1.533398e-02
244500.00,570000.00,1.727037e-02
244500.00,570500.00,1.922227e-02
244500.00,571000.00,2.112896e-02
244500.00,571500.00,2.294287e-02
244500.00,572000.00,2.463259e-02
244500.00,572500.00,2.618240e-02
244500.00,573000.00,2.759104e-02
244500.00,573500.00,2.886910e-02
244500.00,574000.00,3.003506e-02
244500.00,574500.00,3.110945e-02
244500.00,575000.00,3.211389e-02
244500.00,575500.00,3.306474e-02
244500.00,576000.00,3.397303e-02
244500.00,576500.00,3.484301e-02
244500.00,577000.00,3.567360e-02
244500.00,577500.00,3.645906e-02
244500.00,578000.00,3.718983e-02
244500.00,578500.00,3.785412e-02
244500.00,579000.00,3.843728e-02
244500.00,579500.00,3.892196e-02
244500.00,580000.00,3.928785e-02
244500.00,580500.00,3.951107e-02
244500.00,581000.00,3.956449e-02
244500.00,581500.00,3.941967e-02
244500.00,582000.00,3.904950e-02
244500.00,582500.00,3.843265e-02
244500.00,583000.00,3.755593e-02
244500.00,583500.00,3.641990e-02
244500.00,584000.00,3.504084e-02
244500.00,584500.00,3.345330e-02
244500.00,585000.00,3.170694e-02
244500.00,585500.00,2.986589e-02
244500.00,586000.00,2.800388e-02
244500.00,586500.00,2.619824e-02
244500.00,587000.00,2.452437e-02
244500.00,587500.00,2.305154e-02
244500.00,588000.00,2.183867e-02
244500.00,588500.00,2.093303e-02
244500.00,589000.00,2.036902e-02
244500.00,589500.00,2.016817e-02
244500.00,590000.00,2.034034e-02
244500.00,590500.00,2.088584e-02
244500.00,591000.00,2.179386e-02
244500.00,591500.00,2.304443e-02
244500.00,592000.00,2.460530e-02
244500.00,592500.00,2.643417e-02
244500.00,593000.00,2.847849e-02
244500.00,593500.00,3.067255e-02
244500.00,594000.00,3.294283e-02
244500.00,594500.00,3.520884e-02
244500.00,595000.00,3.738635e-02
244500.00,595500.00,3.939127e-02
244500.00,596000.00,4.114508e-02
244500.00,596500.00,4.257815e-02
244500.00,597000.00,4.363288e-02
244500.00,597500.00,4.426718e-02
244500.00,598000.00,4.445780e-02
244500.00,598500.00,4.419966e-02
244500.00,599000.00,4.350869e-02
244500.00,599500.00,4.241765e-02
244500.00,600000.00,4.097598e-02
244500.00,600500.00,3.924687e-02
244500.00,601000.00,3.730279e-02
244500.00,601500.00,3.522319e-02
244500.00,602000.00,3.308569e-02
244500.00,602500.00,3.096916e-02
244500.00,603000.00,2.894707e-02
244500.00,603500.00,2.708671e-02
244500.00,604000.00,2.544778e-02
244500.00,604500.00,2.408226e-02
244500.00,605000.00,2.303283e-02
244500.00,605500.00,2.233167e-02
244500.00,606000.00,2.199957e-02
244500.00,606500.00,2.204324e-02
244500.00,607000.00,2.245528e-02
244500.00,607500.00,2.320812e-02
244500.00,608000.00,2.425884e-02
244500.00,608500.00,2.554752e-02
244500.00,609000.00,2.700014e-02
244500.00,609500.00,2.853213e-02
244500.00,610000.00,3.005502e-02
244500.00,610500.00,3.148610e-02
244500.00,611000.00,3.275334e-02
244500.00,611500.00,3.380336e-02
244500.00,612000.00,3.460530e-02
244500.00,612500.00,3.515524e-02
244500.00,613000.00,3.547405e-02
244500.00,613500.00,3.560402e-02
244500.00,614000.00,3.560160e-02
244500.00,614500.00,3.552856e-02
244500.00,615000.00,3.544226e-02
244500.00,615500.00,3.538739e-02
245000.00,566500.00,7.954769e-03
245000.00,567000.00,8.359400e-03
245000.00,567500.00,9.148395e-03
245000.00,568000.00,1.028247e-02
245000.00,568500.00,1.170847e-02
245000.00,569000.00,1.336061e-02
245000.00,569500.00,1.516568e-02
245000.00,570000.00,1.705089e-02
245000.00,570500.00,1.894722e-02
245000.00,571000.00,2.079554e-02
245000.00,571500.00,2.254984e-02
245000.00,572000.00,2.418050e-02
245000.00,572500.00,2.567350e-02
245000.00,573000.00,2.702956e-02
245000.00,573500.00,2.826099e-02
245000.00,574000.00,2.938791e-02
245000.00,574500.00,3.043227e-02
245000.00,575000.00,3.141657e-02
245000.00,575500.00,3.235728e-02
245000.00,576000.00,3.326468e-02
245000.00,576500.00,3.414109e-02
245000.00,577000.00,3.498247e-02
245000.00,577500.00,3.577903e-02
245000.00,578000.00,3.651650e-02
245000.00,578500.00,3.717814e-02
245000.00,579000.00,3.774451e-02
245000.00,579500.00,3.819435e-02
245000.00,580000.00,3.850496e-02
245000.00,580500.00,3.865191e-02
245000.00,581000.00,3.860973e-02
245000.00,581500.00,3.835402e-02
245000.00,582000.00,3.786373e-02
245000.00,582500.00,3.712546e-02
245000.00,583000.00,3.613490e-02
245000.00,583500.00,3.490201e-02
245000.00,584000.00,3.345183e-02
245000.00,584500.00,3.182658e-02
245000.00,585000.00,3.008155e-02
245000.00,585500.00,2.828436e-02
245000.00,586000.00,2.650971e-02
245000.00,586500.00,2.483357e-02
245000.00,587000.00,2.332784e-02
245000.00,587500.00,2.205681e-02
245000.00,588000.00,2.107331e-02
245000.00,588500.00,2.041802e-02
245000.00,589000.00,2.011839e-02
245000.00,589500.00,2.018901e-02
245000.00,590000.00,2.063283e-02
245000.00,590500.00,2.144341e-02
245000.00,591000.00,2.260305e-02
245000.00,591500.00,2.408498e-02
245000.00,592000.00,2.585022e-02
245000.00,592500.00,2.785007e-02
245000.00,593000.00,3.002600e-02
245000.00,593500.00,3.230748e-02
245000.00,594000.00,3.461757e-02
245000.00,594500.00,3.687402e-02
245000.00,595000.00,3.899301e-02
245000.00,595500.00,4.089290e-02
245000.00,596000.00,4.249975e-02
245000.00,596500.00,4.375012e-02
245000.00,597000.00,4.459395e-02
245000.00,597500.00,4.499749e-02
245000.00,598000.00,4.494597e-02
245000.00,598500.00,4.444256e-02
245000.00,599000.00,4.351072e-02
245000.00,599500.00,4.218978e-02
245000.00,600000.00,4.053452e-02
245000.00,600500.00,3.861235e-02
245000.00,601000.00,3.649872e-02
245000.00,601500.00,3.427467e-02
245000.00,602000.00,3.201860e-02
245000.00,602500.00,2.980905e-02
245000.00,603000.00,2.771818e-02
245000.00,603500.00,2.581111e-02
245000.00,604000.00,2.414485e-02
245000.00,604500.00,2.276840e-02
245000.00,605000.00,2.172138e-02
245000.00,605500.00,2.103326e-02
245000.00,606000.00,2.072255e-02
245000.00,606500.00,2.079442e-02
245000.00,607000.00,2.124059e-02
245000.00,607500.00,2.203342e-02
245000.00,608000.00,2.312995e-02
245000.00,608500.00,2.447031e-02
245000.00,609000.00,2.598038e-02
245000.00,609500.00,2.757479e-02
245000.00,610000.00,2.916385e-02
245000.00,610500.00,3.066303e-02
245000.00,611000.00,3.199820e-02
245000.00,611500.00,3.311376e-02
245000.00,612000.00,3.397687e-02
245000.00,612500.00,3.458199e-02
245000.00,613000.00,3.494882e-02
245000.00,613500.00,3.511894e-02
245000.00,614000.00,3.514850e-02
